Timestamp,Solar Voltage (V),Solar Current (A),Battery Voltage (V),Battery Current (A),Load Voltage (V),Load Current (A),Battery Temp (C),Battery SOC,Solar Power (W),Battery Power (W),Load Power (W),Accumulated Precip,Dew Point,Feels Like,Humidity,Precip,Pressure,Sky Cover,Solar Radiation,Temperature,Wind,Wind Direction,Wind Gusts
2025-06-08 21:30:36.612181+00:00,20.46,0.16,14.42,-0.02,14.42,0.26,23.31,100,3.274,-0.288,3.749,0.03,78.5,120.1,50,0,29.76,19,735,100.6,1.1,112,7.3
2025-06-08 21:32:58.382175+00:00,20.37,0.16,14.4,-0.02,14.4,0.26,23.38,100,3.259,-0.288,3.744,0.03,78.5,120.1,50,0,29.76,19,735,100.6,1.1,112,7.3
2025-06-08 21:34:13.371171+00:00,20.37,0.16,14.4,-0.02,14.4,0.26,23.4,100,3.259,-0.288,3.744,0.03,78.5,120.1,50,0,29.76,19,735,100.6,1.1,112,7.3
2025-06-08 21:35:25.007489+00:00,20.37,0.16,14.4,-0.02,14.4,0.26,23.38,100,3.259,-0.288,3.744,0.03,78.5,120.1,50,0,29.76,19,735,100.6,1.1,112,7.3
2025-06-08 21:36:36.723980+00:00,20.33,0.16,14.4,-0.02,14.4,0.26,23.34,100,3.253,-0.288,3.744,0.03,77.2,115.8,50,0,29.76,44,680,99.1,5.8,135,6.8
2025-06-08 21:37:47.981714+00:00,20.33,0.17,14.42,-0.02,14.42,0.26,23.31,100,3.456,-0.288,3.749,0.03,77.2,115.8,50,0,29.76,44,680,99.1,5.8,135,6.8
2025-06-08 21:38:58.573078+00:00,20.29,0.17,14.42,-0.02,14.42,0.26,23.33,100,3.449,-0.288,3.749,0.03,77.2,115.8,50,0,29.76,44,680,99.1,5.8,135,6.8
2025-06-08 21:40:12.154489+00:00,20.37,0.16,14.42,-0.02,14.42,0.26,23.31,100,3.259,-0.288,3.749,0.03,77.2,115.8,50,0,29.76,44,680,99.1,5.8,135,6.8
2025-06-08 21:41:23.165479+00:00,20.41,0.16,14.42,-0.02,14.42,0.26,23.29,100,3.266,-0.288,3.749,0.03,77.2,115.8,50,0,29.76,44,680,99.1,5.8,135,6.8
2025-06-08 21:42:34.201434+00:00,20.41,0.16,14.42,-0.02,14.42,0.26,23.26,100,3.266,-0.288,3.749,0.03,77.2,115.8,50,0,29.76,44,680,99.1,5.8,135,6.8
2025-06-08 21:43:45.661375+00:00,20.41,0.16,14.42,-0.02,14.42,0.26,23.28,100,3.266,-0.288,3.749,0.03,77.2,115.8,50,0,29.76,44,680,99.1,5.8,135,6.8
2025-06-08 21:44:56.429689+00:00,20.37,0.16,14.42,-0.02,14.42,0.26,23.32,100,3.259,-0.288,3.749,0.03,77.2,115.8,50,0,29.76,44,680,99.1,5.8,135,6.8
2025-06-08 21:46:07.270623+00:00,20.41,0.16,14.42,-0.02,14.42,0.26,23.31,100,3.266,-0.288,3.749,0.03,77.2,115.8,50,0,29.76,44,680,99.1,5.8,135,6.8
2025-06-08 21:47:17.628118+00:00,20.29,0.17,14.42,-0.02,14.42,0.26,23.31,100,3.449,-0.288,3.749,0.03,77.2,115.8,50,0,29.76,44,680,99.1,5.8,135,6.8
2025-06-08 21:48:28.446448+00:00,20.46,0.16,14.42,-0.02,14.42,0.26,23.31,100,3.274,-0.288,3.749,0.03,78.2,117.4,52,0,29.75,44,656,99,3.7,270,7.8
2025-06-08 21:49:39.496392+00:00,20.46,0.16,14.42,0.0,14.42,0.24,23.28,100,3.274,0.0,3.461,0.03,78.2,117.4,52,0,29.75,44,656,99,3.7,270,7.8
2025-06-08 21:50:51.060630+00:00,20.46,0.16,14.42,-0.02,14.42,0.26,23.3,100,3.274,-0.288,3.749,0.03,78.2,117.4,52,0,29.75,44,656,99,3.7,270,7.8
2025-06-08 21:52:02.783475+00:00,20.41,0.16,14.42,-0.02,14.42,0.26,23.3,100,3.266,-0.288,3.749,0.03,78.2,117.4,52,0,29.75,44,656,99,3.7,270,7.8
2025-06-08 21:53:13.884457+00:00,20.41,0.16,14.4,-0.02,14.4,0.26,23.35,100,3.266,-0.288,3.744,0.03,78.2,117.4,52,0,29.75,44,656,99,3.7,270,7.8
2025-06-08 21:54:26.596064+00:00,20.41,0.16,14.4,-0.02,14.4,0.26,23.36,100,3.266,-0.288,3.744,0.03,78.2,117.4,52,0,29.75,44,656,99,3.7,270,7.8
2025-06-08 21:55:37.457177+00:00,20.46,0.16,14.4,-0.02,14.4,0.26,23.36,100,3.274,-0.288,3.744,0.03,78.2,117.4,52,0,29.75,44,656,99,3.7,270,7.8
2025-06-08 21:56:48.448830+00:00,20.46,0.16,14.4,-0.02,14.4,0.26,23.36,100,3.274,-0.288,3.744,0.03,78.2,117.4,52,0,29.75,44,656,99,3.7,270,7.8
2025-06-08 21:57:59.191462+00:00,20.5,0.16,14.4,-0.02,14.4,0.26,23.36,100,3.28,-0.288,3.744,0.03,78.2,117.4,52,0,29.75,44,656,99,3.7,270,7.8
2025-06-08 21:59:10.278290+00:00,20.5,0.16,14.4,-0.02,14.4,0.26,23.36,100,3.28,-0.288,3.744,0.03,78.2,117.4,52,0,29.75,44,656,99,3.7,270,7.8
2025-06-08 22:00:21.848290+00:00,20.41,0.16,14.4,-0.02,14.4,0.26,23.37,100,3.266,-0.288,3.744,0.03,77.6,114.7,53,0,29.75,81,416,97.7,1.7,112,4.7
2025-06-08 22:01:32.715648+00:00,20.41,0.16,14.4,-0.02,14.4,0.26,23.34,100,3.266,-0.288,3.744,0.03,77.6,114.7,53,0,29.75,81,416,97.7,1.7,112,4.7
2025-06-08 22:02:43.760597+00:00,18.92,0.18,14.4,-0.02,14.42,0.26,23.33,100,3.406,-0.288,3.749,0.03,77.6,114.7,53,0,29.75,81,416,97.7,1.7,112,4.7
2025-06-08 22:28:32.130407+00:00,20.41,0.16,14.42,-0.02,14.42,0.26,23.33,100,3.266,-0.288,3.749,0.03,76.1,110.3,53,0,29.74,19,576,96.1,3.2,202,4.7
2025-06-08 22:29:42.638058+00:00,20.46,0.16,14.4,-0.02,14.4,0.26,23.36,100,3.274,-0.288,3.744,0.03,76.1,110.3,53,0,29.74,19,576,96.1,3.2,202,4.7
2025-06-08 22:30:53.158306+00:00,20.46,0.16,14.42,-0.02,14.42,0.26,23.31,100,3.274,-0.288,3.749,0.03,76.1,110.3,53,0,29.74,19,576,96.1,3.2,202,4.7
2025-06-08 22:32:05.465927+00:00,20.5,0.16,14.42,-0.02,14.42,0.26,23.31,100,3.28,-0.288,3.749,0.03,76.1,110.3,53,0,29.74,19,576,96.1,3.2,202,4.7
