Timestamp,Solar Voltage (V),Solar Current (A),Battery Voltage (V),Battery Current (A),Load Voltage (V),Load Current (A),Battery Temp (C),Battery SOC,Solar Power (W),Battery Power (W),Load Power (W),Accumulated Precip,Dew Point,Feels Like,Humidity,Precip,Pressure,Sky Cover,Solar Radiation,Temperature,Wind,Wind Direction,Wind Gusts
2025-06-10 19:35:10.457115+00:00,18.43,0.69,12.53,-1.98,12.51,3.0,24.21,52,12.717,-24.809,37.53,0,72.7,96.6,59,0,29.87,0,926,88.9,0,158,3.7
2025-06-10 19:36:20.919803+00:00,18.05,0.7,12.51,-2.0,12.49,3.02,24.12,51,12.635,-25.02,37.72,0,72.7,96.6,59,0,29.87,0,926,88.9,0,158,3.7
2025-06-10 19:37:32.606343+00:00,17.31,0.67,12.68,-1.11,12.68,2.03,24.06,58,11.598,-14.075,25.74,0,72.7,96.6,59,0,29.87,0,926,88.9,0,158,3.7
2025-06-10 19:38:40.030852+00:00,18.01,0.61,12.64,-1.84,12.56,2.72,23.98,56,10.986,-23.258,34.163,0,72.7,96.6,59,0,29.87,0,926,88.9,0,158,3.7
2025-06-10 19:39:47.532302+00:00,17.72,0.64,12.71,-0.99,12.71,1.89,23.92,59,11.341,-12.583,24.022,0,72.7,96.6,59,0,29.87,0,926,88.9,0,158,3.7
2025-06-10 19:40:54.301128+00:00,17.14,0.66,12.71,-0.99,12.71,1.89,23.86,59,11.312,-12.583,24.022,0,72.7,96.6,59,0,29.87,0,926,88.9,0,158,3.7
2025-06-10 19:42:01.808037+00:00,18.14,0.65,12.73,-0.95,12.71,1.89,23.83,60,11.791,-12.094,24.022,0,72.7,96.6,59,0,29.87,0,926,88.9,0,158,3.7
2025-06-10 19:43:08.708700+00:00,17.68,0.63,12.71,-0.95,12.71,1.83,23.76,59,11.138,-12.075,23.259,0,72.7,96.6,59,0,29.87,0,926,88.9,0,158,3.7
2025-06-10 19:44:16.050831+00:00,18.09,0.64,12.71,-0.93,12.71,1.85,23.71,59,11.578,-11.82,23.514,0,73.2,97.1,60,0,29.87,0,916,88.9,1.1,112,2.7
2025-06-10 19:45:23.908258+00:00,17.68,0.62,12.71,-1.03,12.68,1.91,23.65,59,10.962,-13.091,24.219,0,73.2,97.1,60,0,29.87,0,916,88.9,1.1,112,2.7
2025-06-10 19:46:32.071156+00:00,17.89,0.61,12.71,-1.01,12.68,1.87,23.61,59,10.913,-12.837,23.712,0,73.2,97.1,60,0,29.87,0,916,88.9,1.1,112,2.7
2025-06-10 19:47:41.533012+00:00,18.67,0.6,12.58,-1.37,12.6,2.27,23.58,54,11.202,-17.235,28.602,0,73.2,97.1,60,0,29.87,0,916,88.9,1.1,112,2.7
2025-06-10 19:48:51.806404+00:00,18.18,0.61,12.34,-2.74,12.34,3.64,23.58,45,11.09,-33.812,44.918,0,73.2,97.1,60,0,29.87,0,916,88.9,1.1,112,2.7
2025-06-10 19:50:06.063890+00:00,19.3,0.55,12.66,-1.01,12.64,1.91,23.62,57,10.615,-12.787,24.142,0,73.2,97.1,60,0,29.87,0,916,88.9,1.1,112,2.7
2025-06-10 19:51:14.461419+00:00,18.67,0.59,12.68,-0.91,12.68,1.79,23.66,58,11.015,-11.539,22.697,0,73.2,97.1,60,0,29.87,0,916,88.9,1.1,112,2.7
2025-06-10 19:52:22.212480+00:00,19.01,0.55,12.66,-0.91,12.68,1.75,23.72,57,10.456,-11.521,22.19,0,73.2,97.1,60,0,29.87,0,916,88.9,1.1,112,2.7
2025-06-10 19:53:30.532942+00:00,19.05,0.53,12.66,-0.99,12.66,1.79,23.78,57,10.097,-12.533,22.661,0,73.2,97.1,60,0,29.87,0,916,88.9,1.1,112,2.7
2025-06-10 19:54:37.991391+00:00,18.59,0.54,12.66,-0.91,12.64,1.79,23.84,57,10.039,-11.521,22.626,0,73.2,97.1,60,0,29.87,0,916,88.9,1.1,112,2.7
2025-06-10 19:55:45.286794+00:00,18.63,0.55,12.66,-1.03,12.64,1.85,23.91,57,10.247,-13.04,23.384,0,72.8,99.1,56,0,29.88,0,905,90.7,0,112,4.2
2025-06-10 19:56:52.566290+00:00,19.01,0.54,12.66,-0.91,12.66,1.79,23.96,57,10.265,-11.521,22.661,0,72.8,99.1,56,0,29.88,0,905,90.7,0,112,4.2
2025-06-10 19:57:59.738292+00:00,19.21,0.53,12.64,-0.91,12.66,1.73,24.01,56,10.181,-11.502,21.902,0,72.8,99.1,56,0,29.88,0,905,90.7,0,112,4.2
2025-06-10 19:59:06.919533+00:00,18.96,0.54,12.66,-0.87,12.66,1.73,24.06,57,10.238,-11.014,21.902,0,72.8,99.1,56,0,29.88,0,905,90.7,0,112,4.2
2025-06-10 20:00:13.826882+00:00,18.92,0.53,12.66,-0.83,12.66,1.75,24.11,57,10.028,-10.508,22.155,0,72.8,99.1,56,0,29.88,0,905,90.7,0,112,4.2
2025-06-10 20:01:21.437967+00:00,19.38,0.47,12.66,-0.96,12.64,1.69,24.17,57,9.109,-12.154,21.362,0,74,101.8,56,0,29.88,0,893,91.9,1.7,158,2.2
2025-06-10 20:02:29.063137+00:00,18.67,0.52,12.66,-0.89,12.66,1.67,24.22,57,9.708,-11.267,21.142,0,74,101.8,56,0,29.88,0,893,91.9,1.7,158,2.2
2025-06-10 20:03:36.106765+00:00,19.09,0.48,12.66,-1.62,12.62,1.83,24.26,57,9.163,-20.509,23.095,0,74,101.8,56,0,29.88,0,893,91.9,1.7,158,2.2
2025-06-10 20:04:43.138556+00:00,18.43,0.53,12.66,-0.93,12.64,1.71,24.3,57,9.768,-11.774,21.614,0,74,101.8,56,0,29.88,0,893,91.9,1.7,158,2.2
2025-06-10 20:05:51.008696+00:00,18.43,0.51,12.66,-0.9,12.66,1.65,24.33,57,9.399,-11.394,20.889,0,74,101.8,56,0,29.88,0,893,91.9,1.7,158,2.2
2025-06-10 20:06:57.916891+00:00,18.59,0.55,12.66,-0.79,12.68,1.67,24.38,57,10.225,-10.001,21.176,0,74,101.8,56,0,29.88,0,893,91.9,1.7,158,2.2
2025-06-10 20:08:04.820479+00:00,19.09,0.49,12.64,-0.9,12.64,1.65,24.41,56,9.354,-11.376,20.856,0,74,101.8,56,0,29.88,0,893,91.9,1.7,158,2.2
2025-06-10 20:09:11.972166+00:00,18.59,0.53,12.73,-0.81,12.68,1.59,24.41,60,9.853,-10.311,20.161,0,74,101.8,56,0,29.88,0,893,91.9,1.7,158,2.2
2025-06-10 20:10:20.423362+00:00,18.38,0.58,12.71,-0.57,12.71,1.43,24.38,59,10.66,-7.245,18.175,0,74,101.8,56,0,29.88,0,893,91.9,1.7,158,2.2
2025-06-10 20:11:29.701393+00:00,18.14,0.49,12.68,-0.7,12.68,1.41,24.36,58,8.889,-8.876,17.879,0,74,101.8,56,0,29.88,0,893,91.9,1.7,158,2.2
2025-06-10 20:12:37.065862+00:00,18.51,0.54,12.73,-0.67,12.68,1.39,24.32,60,9.995,-8.529,17.625,0,72.7,101.9,52,0,29.88,0,879,93,2.2,158,5.3
2025-06-10 20:13:44.800719+00:00,18.51,0.51,12.71,-0.56,12.71,1.31,24.29,59,9.44,-7.118,16.65,0,72.7,101.9,52,0,29.88,0,879,93,2.2,158,5.3
2025-06-10 20:14:53.238517+00:00,17.27,0.52,12.71,-0.6,12.71,1.31,24.24,59,8.98,-7.626,16.65,0,72.7,101.9,52,0,29.88,0,879,93,2.2,158,5.3
2025-06-10 20:16:00.134033+00:00,18.67,0.48,12.68,-0.84,12.66,1.55,24.2,58,8.962,-10.651,19.623,0,72.7,101.9,52,0,29.88,0,879,93,2.2,158,5.3
2025-06-10 20:17:08.266504+00:00,17.47,0.5,12.71,-0.62,12.71,1.31,24.15,59,8.735,-7.88,16.65,0,72.7,101.9,52,0,29.88,0,879,93,2.2,158,5.3
2025-06-10 20:18:16.536135+00:00,18.63,0.46,12.68,-0.64,12.68,1.33,24.09,58,8.57,-8.115,16.864,0,72.7,101.9,52,0,29.88,0,879,93,2.2,158,5.3
2025-06-10 20:19:24.108306+00:00,18.63,0.46,12.68,-0.72,12.68,1.41,24.04,58,8.57,-9.13,17.879,0,72.7,101.9,52,0,29.88,0,879,93,2.2,158,5.3
2025-06-10 20:20:31.621644+00:00,18.63,0.46,12.68,-0.6,12.68,1.41,24.01,58,8.57,-7.608,17.879,0,72.7,101.9,52,0,29.88,0,879,93,2.2,158,5.3
2025-06-10 20:21:38.756856+00:00,18.51,0.47,12.68,-0.72,12.66,1.41,23.98,58,8.7,-9.13,17.851,0,72.7,101.9,52,0,29.88,0,879,93,2.2,158,5.3
2025-06-10 20:22:45.573815+00:00,17.56,0.48,12.66,-0.62,12.68,1.29,23.92,57,8.429,-7.849,16.357,0,72.7,101.9,52,0,29.88,0,879,93,2.2,158,5.3
2025-06-10 20:23:52.677868+00:00,17.06,0.48,12.66,-0.64,12.68,1.31,23.86,57,8.189,-8.102,16.611,0,75.3,104.7,57,0,29.88,0,864,92.8,0,112,2.2
2025-06-10 20:25:00.789774+00:00,18.47,0.47,12.68,-0.66,12.68,1.41,23.83,58,8.681,-8.369,17.879,0,75.3,104.7,57,0,29.88,0,864,92.8,0,112,2.2
2025-06-10 20:26:08.067538+00:00,19.13,0.42,12.66,-0.74,12.66,1.39,23.79,57,8.035,-9.368,17.597,0,75.3,104.7,57,0,29.88,0,864,92.8,0,112,2.2
2025-06-10 20:27:15.910233+00:00,18.18,0.5,12.68,-0.64,12.68,1.37,23.75,58,9.09,-8.115,17.372,0,75.3,104.7,57,0,29.88,0,864,92.8,0,112,2.2
2025-06-10 20:28:23.498322+00:00,19.17,0.46,12.68,-0.6,12.68,1.31,23.72,58,8.818,-7.608,16.611,0,75.3,104.7,57,0,29.88,0,864,92.8,0,112,2.2
2025-06-10 20:29:32.888202+00:00,19.3,0.46,12.68,-0.56,12.68,1.27,23.69,58,8.878,-7.101,16.104,0,75.3,104.7,57,0,29.88,0,864,92.8,0,112,2.2
2025-06-10 20:30:40.695871+00:00,19.42,0.45,12.53,-1.66,12.45,2.37,23.65,52,8.739,-20.8,29.506,0,75.3,104.7,57,0,29.88,0,864,92.8,0,112,2.2
2025-06-10 20:31:49.400406+00:00,18.72,0.47,12.66,-1.24,12.53,1.95,23.66,57,8.798,-15.698,24.433,0,75.3,104.7,57,0,29.88,0,864,92.8,0,112,2.2
2025-06-10 20:32:56.277740+00:00,18.63,0.48,12.66,-0.6,12.66,1.31,23.65,57,8.942,-7.596,16.585,0,75.3,104.7,57,0,29.88,0,864,92.8,0,112,2.2
2025-06-10 20:34:03.487827+00:00,19.67,0.5,12.66,-0.61,12.66,1.41,23.66,57,9.835,-7.723,17.851,0,75.3,104.7,57,0,29.88,0,864,92.8,0,112,2.2
2025-06-10 20:35:10.633916+00:00,19.92,0.46,12.66,-0.62,12.64,1.35,23.67,57,9.163,-7.849,17.064,0,72.5,99.9,54,0,29.9,0,848,91.6,0,112,1.7
2025-06-10 20:36:17.515974+00:00,20.04,0.5,12.68,-0.44,12.66,1.47,23.71,58,10.02,-5.579,18.61,0,72.5,99.9,54,0,29.9,0,848,91.6,0,112,1.7
2025-06-10 20:37:24.091521+00:00,19.59,0.58,12.71,-0.41,12.68,1.31,23.77,59,11.362,-5.211,16.611,0,72.5,99.9,54,0,29.9,0,848,91.6,0,112,1.7
2025-06-10 20:38:32.579637+00:00,18.43,0.66,12.71,-1.27,12.56,1.31,23.84,53,12.164,-16.142,16.454,0,72.5,99.9,54,0,29.9,0,848,91.6,0,112,1.7
2025-06-10 20:39:39.662105+00:00,19.96,0.7,12.75,-0.17,12.73,1.27,23.91,60,13.972,-2.167,16.167,0,72.5,99.9,54,0,29.9,0,848,91.6,0,112,1.7
2025-06-10 20:40:47.155930+00:00,19.46,0.73,12.77,-0.15,12.75,1.35,23.97,61,14.206,-1.915,17.213,0,72.5,99.9,54,0,29.9,0,848,91.6,0,112,1.7
2025-06-10 20:41:55.041307+00:00,19.67,0.7,12.75,-0.31,12.73,1.39,24.03,60,13.769,-3.953,17.695,0,72.5,99.9,54,0,29.9,0,848,91.6,0,112,1.7
2025-06-10 20:43:03.271926+00:00,20.12,0.69,12.75,-0.25,12.75,1.35,24.07,60,13.883,-3.188,17.213,0,72.5,99.9,54,0,29.9,0,848,91.6,0,112,1.7
2025-06-10 20:44:10.574726+00:00,19.54,0.77,12.71,-0.58,12.71,1.75,24.08,59,15.046,-7.372,22.242,0,72.5,99.9,54,0,29.9,0,848,91.6,0,112,1.7
2025-06-10 20:45:17.735401+00:00,20.12,0.85,12.81,0.11,12.81,1.35,24.06,63,17.102,1.409,17.294,0,72.5,99.9,54,0,29.9,0,848,91.6,0,112,1.7
2025-06-10 20:46:24.726633+00:00,19.83,1.07,12.88,0.29,12.83,1.37,24.05,65,21.218,3.735,17.577,0,75,104.5,56,0,29.9,0,830,93,0,158,1.7
2025-06-10 20:47:33.345284+00:00,20.0,1.22,12.58,-1.25,12.56,3.26,24.05,54,24.4,-15.725,40.946,0,75,104.5,56,0,29.9,0,830,93,0,158,1.7
2025-06-10 20:48:41.599787+00:00,19.63,1.29,12.94,0.5,12.92,1.47,24.02,67,25.323,6.47,18.992,0,75,104.5,56,0,29.9,0,830,93,0,158,1.7
2025-06-10 20:49:50.069351+00:00,19.71,1.37,12.98,0.58,12.96,1.51,24.01,69,27.003,7.528,19.57,0,75,104.5,56,0,29.9,0,830,93,0,158,1.7
2025-06-10 20:50:58.269500+00:00,19.67,1.49,13.03,0.72,13.03,1.53,23.97,71,29.308,9.382,19.936,0,75,104.5,56,0,29.9,0,830,93,0,158,1.7
2025-06-10 20:52:05.415536+00:00,19.67,1.53,12.92,0.19,12.92,2.15,23.77,67,30.095,2.455,27.778,0,74.4,104.6,54,0,29.9,0,811,93.6,0,180,1.7
2025-06-10 20:53:12.920201+00:00,19.46,1.6,13.11,0.95,13.09,1.55,23.82,73,31.136,12.454,20.29,0,74.4,104.6,54,0,29.9,0,811,93.6,0,180,1.7
2025-06-10 20:54:21.118090+00:00,19.54,1.61,13.11,0.51,13.03,1.89,23.89,74,31.459,6.686,24.627,0,74.4,104.6,54,0,29.9,0,811,93.6,0,180,1.7
2025-06-10 20:55:29.311594+00:00,19.46,1.61,13.13,0.91,13.11,1.49,23.9,74,31.331,11.948,19.534,0,74.4,104.6,54,0,29.9,0,811,93.6,0,180,1.7
2025-06-10 20:56:36.485836+00:00,19.67,1.51,13.11,0.64,13.09,1.55,23.9,73,29.702,8.39,20.29,0,74.4,104.6,54,0,29.9,0,811,93.6,0,180,1.7
2025-06-10 20:57:44.526402+00:00,19.25,1.5,13.13,0.82,13.13,1.53,23.91,74,28.875,10.767,20.089,0,74.4,104.6,54,0,29.9,0,811,93.6,0,180,1.7
2025-06-10 20:58:52.719563+00:00,19.63,1.52,13.16,0.74,13.13,1.53,23.91,76,29.838,9.738,20.089,0,74.4,104.6,54,0,29.9,0,811,93.6,0,180,1.7
2025-06-10 21:00:00.694410+00:00,19.67,1.53,13.16,0.52,13.07,1.77,23.92,76,30.095,6.843,23.134,0,74.4,104.6,54,0,29.9,0,811,93.6,0,180,1.7
2025-06-10 21:01:08.559834+00:00,19.59,1.57,13.18,0.93,13.18,1.49,23.91,76,30.756,12.257,19.638,0,74.4,104.6,54,0,29.9,0,811,93.6,0,180,1.7
2025-06-10 21:02:16.495436+00:00,19.83,1.35,13.11,0.6,13.11,1.45,23.88,74,26.77,7.866,19.009,0,74.4,104.6,54,0,29.9,0,811,93.6,0,180,1.7
2025-06-10 21:03:24.221228+00:00,19.21,1.23,13.03,0.37,12.98,1.85,23.89,71,23.628,4.821,24.013,0,73.2,101.5,54,0,29.9,0,791,92.3,0,180,1.7
2025-06-10 21:04:32.216096+00:00,19.92,1.11,13.03,0.25,13.03,1.45,23.89,71,22.111,3.257,18.893,0,73.2,101.5,54,0,29.9,0,791,92.3,0,180,1.7
2025-06-10 21:05:41.723870+00:00,20.12,1.18,13.07,0.41,13.09,1.41,23.89,72,23.742,5.359,18.457,0,73.2,101.5,54,0,29.9,0,791,92.3,0,180,1.7
2025-06-10 21:06:49.154123+00:00,19.59,1.52,13.18,0.8,13.11,1.51,23.89,76,29.777,10.544,19.796,0,73.2,101.5,54,0,29.9,0,791,92.3,0,180,1.7
2025-06-10 21:07:56.437107+00:00,19.46,1.39,13.13,0.64,13.11,1.43,23.88,73,27.049,8.403,18.747,0,73.2,101.5,54,0,29.9,0,791,92.3,0,180,1.7
2025-06-10 21:09:05.328220+00:00,19.96,1.2,13.09,0.21,13.05,1.63,23.86,73,23.952,2.749,21.271,0,73.2,101.5,54,0,29.9,0,791,92.3,0,180,1.7
2025-06-10 21:10:12.500374+00:00,18.84,1.09,13.03,0.21,12.98,1.53,23.86,71,20.536,2.736,19.859,0,73.2,101.5,54,0,29.9,0,791,92.3,0,180,1.7
2025-06-10 21:11:20.289981+00:00,19.42,1.14,13.05,0.31,13.03,1.49,23.86,71,22.139,4.046,19.415,0,73.2,101.5,54,0,29.9,0,791,92.3,0,180,1.7
2025-06-10 21:12:27.256541+00:00,19.3,1.46,13.16,-0.08,12.98,2.23,23.87,75,28.178,-1.053,28.945,0,73.2,101.5,54,0,29.9,0,791,92.3,0,180,1.7
2025-06-10 21:13:34.996206+00:00,19.54,1.4,13.13,0.66,13.11,1.43,23.88,74,27.356,8.666,18.747,0,73.2,101.5,54,0,29.9,0,791,92.3,0,180,1.7
2025-06-10 21:14:42.868430+00:00,19.96,1.24,13.09,0.47,13.09,1.43,23.85,73,24.75,6.152,18.719,0,73.4,101.2,55,0,29.9,0,770,91.9,2.7,22,2.7
2025-06-10 21:15:51.087983+00:00,19.92,1.15,13.07,0.39,13.07,1.37,23.85,72,22.908,5.097,17.906,0,73.4,101.2,55,0,29.9,0,770,91.9,2.7,22,2.7
2025-06-10 21:16:57.974707+00:00,20.37,0.99,13.01,0.15,13.03,1.41,23.84,70,20.166,1.951,18.372,0,73.4,101.2,55,0,29.9,0,770,91.9,2.7,22,2.7
2025-06-10 21:18:04.707987+00:00,19.79,1.41,13.16,0.74,13.13,1.49,23.83,75,27.904,9.738,19.564,0,73.4,101.2,55,0,29.9,0,770,91.9,2.7,22,2.7
2025-06-10 21:19:12.487899+00:00,20.0,1.65,13.24,1.07,13.26,1.43,23.84,78,33.0,14.167,18.962,0,73.4,101.2,55,0,29.9,0,770,91.9,2.7,22,2.7
2025-06-10 21:20:19.458486+00:00,18.63,2.7,13.52,2.32,13.5,1.41,23.83,89,50.301,31.366,19.035,0,73.4,101.2,55,0,29.9,0,770,91.9,2.7,22,2.7
2025-06-10 21:21:27.464141+00:00,18.76,3.16,13.65,2.98,13.65,1.51,23.87,93,59.282,40.677,20.611,0,73.4,101.2,55,0,29.9,0,770,91.9,2.7,22,2.7
